lead_in_id,match_key,date,qualified_team_id,qualified_team_name,source_team_name,opponent_team_id,opponent_name,source_opponent_name,perspective,is_home_perspective,home_team,away_team,home_team_canonical,away_team_canonical,team_score,opponent_score,goal_difference,team_elo_start,opponent_elo_start,team_elo_delta,result,tournament,city,country,neutral,days_before_tournament,goalscorer_events_for_team,goalscorer_events_for_opponent,penalty_goal_events_for_team,penalty_goal_events_for_opponent,own_goal_events_for_team,own_goal_events_for_opponent,decided_by_shootout,shootout_winner,shootout_first_shooter,tournament_id,match_id,match_number,stage,status
lead_in_024065,2009-10-14|United Arab Emirates|Jordan,2009-10-14,JOR,Jordan,Jordan,,United Arab Emirates,United Arab Emirates,away,False,United Arab Emirates,Jordan,United Arab Emirates,Jordan,1,3,-2,1447.0,1379.0,-14.0,loss,Friendly,Dubai,United Arab Emirates,False,6084,0,0,0,0,0,0,False,,,2009_friendly,2009-10-14|United Arab Emirates|Jordan,,Friendly,completed
lead_in_024066,2009-10-14|Uruguay|Argentina,2009-10-14,URU,Uruguay,Uruguay,ARG,Argentina,Argentina,home,True,Uruguay,Argentina,Uruguay,Argentina,0,1,-1,1829.0,1877.0,-23.0,loss,FIFA World Cup qualification,Montevideo,Uruguay,False,6084,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Uruguay|Argentina,,FIFA World Cup qualification,completed
lead_in_024067,2009-10-14|Uruguay|Argentina,2009-10-14,ARG,Argentina,Argentina,URU,Uruguay,Uruguay,away,False,Uruguay,Argentina,Uruguay,Argentina,1,0,1,1877.0,1829.0,23.0,win,FIFA World Cup qualification,Montevideo,Uruguay,False,6084,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|Uruguay|Argentina,,FIFA World Cup qualification,completed
lead_in_024068,2009-10-14|United States|Costa Rica,2009-10-14,USA,United States,United States,,Costa Rica,Costa Rica,home,True,United States,Costa Rica,United States,Costa Rica,2,2,0,1837.0,1698.0,-12.0,draw,FIFA World Cup qualification,"Washington, D.C.",United States,False,6084,2,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-10-14|United States|Costa Rica,,FIFA World Cup qualification,completed
lead_in_024069,2009-10-26|South Africa|Angola,2009-10-26,RSA,South Africa,South Africa,,Angola,Angola,home,True,South Africa,Angola,South Africa,Angola,2,0,2,1519.0,1483.0,27.0,win,COSAFA Cup,Bulawayo,Zimbabwe,True,6072,0,0,0,0,0,0,False,,,2009_cosafa_cup,2009-10-26|South Africa|Angola,,COSAFA Cup,completed
lead_in_024070,2009-10-28|Curaçao|French Guiana,2009-10-28,CUW,Curacao,Curaçao,,French Guiana,French Guiana,home,True,Curaçao,French Guiana,Curacao,French Guiana,1,4,-3,1145.0,1219.0,-21.0,loss,Friendly,Paramaribo,Suriname,True,6070,0,0,0,0,0,0,False,,,2009_friendly,2009-10-28|Curaçao|French Guiana,,Friendly,completed
lead_in_024071,2009-10-28|Zimbabwe|South Africa,2009-10-28,RSA,South Africa,South Africa,,Zimbabwe,Zimbabwe,away,False,Zimbabwe,South Africa,Zimbabwe,South Africa,1,1,0,1546.0,1383.0,-4.0,draw,COSAFA Cup,Harare,Zimbabwe,False,6070,0,0,0,0,0,0,True,Zimbabwe,,2009_cosafa_cup,2009-10-28|Zimbabwe|South Africa,,COSAFA Cup,completed
lead_in_024072,2009-10-30|Guyana|Curaçao,2009-10-30,CUW,Curacao,Curaçao,,Guyana,Guyana,away,False,Guyana,Curaçao,Guyana,Curacao,0,1,-1,1124.0,1234.0,-10.0,loss,Friendly,Paramaribo,Suriname,True,6068,0,0,0,0,0,0,False,,,2009_friendly,2009-10-30|Guyana|Curaçao,,Friendly,completed
lead_in_024073,2009-10-31|South Africa|Mozambique,2009-10-31,RSA,South Africa,South Africa,,Mozambique,Mozambique,home,True,South Africa,Mozambique,South Africa,Mozambique,0,1,-1,1542.0,1393.0,-28.0,loss,COSAFA Cup,Bulawayo,Zimbabwe,True,6067,0,0,0,0,0,0,False,,,2009_cosafa_cup,2009-10-31|South Africa|Mozambique,,COSAFA Cup,completed
lead_in_024074,2009-11-01|Suriname|Curaçao,2009-11-01,CUW,Curacao,Curaçao,,Suriname,Suriname,away,False,Suriname,Curaçao,Suriname,Curacao,1,1,0,1114.0,1245.0,9.0,draw,Friendly,Paramaribo,Suriname,False,6066,0,0,0,0,0,0,False,,,2009_friendly,2009-11-01|Suriname|Curaçao,,Friendly,completed
lead_in_024075,2009-11-04|Chile|Paraguay,2009-11-04,PAR,Paraguay,Paraguay,,Chile,Chile,away,False,Chile,Paraguay,Chile,Paraguay,1,2,-1,1781.0,1869.0,-5.0,loss,Friendly,Talcahuano,Chile,False,6063,0,0,0,0,0,0,False,,,2009_friendly,2009-11-04|Chile|Paraguay,,Friendly,completed
lead_in_024076,2009-11-05|Egypt|Tanzania,2009-11-05,EGY,Egypt,Egypt,,Tanzania,Tanzania,home,True,Egypt,Tanzania,Egypt,Tanzania,5,1,4,1721.0,1374.0,3.0,win,Friendly,Aswan,Egypt,False,6062,0,0,0,0,0,0,False,,,2009_friendly,2009-11-05|Egypt|Tanzania,,Friendly,completed
lead_in_024077,2009-11-10|Iran|Iceland,2009-11-10,IRN,Iran,Iran,,Iceland,Iceland,home,True,Iran,Iceland,Iran,Iceland,1,0,1,1700.0,1455.0,2.0,win,Friendly,Tehran,Iran,False,6057,0,0,0,0,0,0,False,,,2009_friendly,2009-11-10|Iran|Iceland,,Friendly,completed
lead_in_024078,2009-11-13|Paraguay|Qatar,2009-11-13,PAR,Paraguay,Paraguay,QAT,Qatar,Qatar,home,True,Paraguay,Qatar,Paraguay,Qatar,0,2,-2,1776.0,1524.0,-24.0,loss,Friendly,Rouen,France,True,6054,0,0,0,0,0,0,False,,,2009_friendly,2009-11-13|Paraguay|Qatar,,Friendly,completed
lead_in_024079,2009-11-13|Paraguay|Qatar,2009-11-13,QAT,Qatar,Qatar,PAR,Paraguay,Paraguay,away,False,Paraguay,Qatar,Paraguay,Qatar,2,0,2,1524.0,1776.0,24.0,win,Friendly,Rouen,France,True,6054,0,0,0,0,0,0,False,,,2009_friendly,2009-11-13|Paraguay|Qatar,,Friendly,completed
lead_in_024080,2009-11-14|Belgium|Hungary,2009-11-14,BEL,Belgium,Belgium,,Hungary,Hungary,home,True,Belgium,Hungary,Belgium,Hungary,3,0,3,1556.0,1627.0,16.0,win,Friendly,Ghent,Belgium,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Belgium|Hungary,,Friendly,completed
lead_in_024081,2009-11-14|Brazil|England,2009-11-14,BRA,Brazil,Brazil,ENG,England,England,home,True,Brazil,England,Brazil,England,1,0,1,2093.0,1992.0,7.0,win,Friendly,Doha,Qatar,True,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Brazil|England,,Friendly,completed
lead_in_024082,2009-11-14|Brazil|England,2009-11-14,ENG,England,England,BRA,Brazil,Brazil,away,False,Brazil,England,Brazil,England,0,1,-1,1992.0,2093.0,-7.0,loss,Friendly,Doha,Qatar,True,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Brazil|England,,Friendly,completed
lead_in_024083,2009-11-14|Costa Rica|Uruguay,2009-11-14,URU,Uruguay,Uruguay,,Costa Rica,Costa Rica,away,False,Costa Rica,Uruguay,Costa Rica,Uruguay,1,0,1,1806.0,1710.0,20.0,win,FIFA World Cup qualification,San José,Costa Rica,False,6053,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Costa Rica|Uruguay,,FIFA World Cup qualification,completed
lead_in_024084,2009-11-14|Croatia|Liechtenstein,2009-11-14,CRO,Croatia,Croatia,,Liechtenstein,Liechtenstein,home,True,Croatia,Liechtenstein,Croatia,Liechtenstein,5,0,5,1888.0,1158.0,0.0,win,Friendly,Vinkovci,Croatia,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Croatia|Liechtenstein,,Friendly,completed
lead_in_024085,2009-11-14|Denmark|South Korea,2009-11-14,KOR,South Korea,South Korea,,Denmark,Denmark,away,False,Denmark,South Korea,Denmark,South Korea,0,0,0,1753.0,1804.0,4.0,draw,Friendly,Esbjerg,Denmark,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Denmark|South Korea,,Friendly,completed
lead_in_024086,2009-11-14|Egypt|Algeria,2009-11-14,EGY,Egypt,Egypt,ALG,Algeria,Algeria,home,True,Egypt,Algeria,Egypt,Algeria,2,0,2,1724.0,1561.0,11.0,win,FIFA World Cup qualification,Cairo,Egypt,False,6053,2,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Egypt|Algeria,,FIFA World Cup qualification,completed
lead_in_024087,2009-11-14|Egypt|Algeria,2009-11-14,ALG,Algeria,Algeria,EGY,Egypt,Egypt,away,False,Egypt,Algeria,Egypt,Algeria,0,2,-2,1561.0,1724.0,-11.0,loss,FIFA World Cup qualification,Cairo,Egypt,False,6053,0,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Egypt|Algeria,,FIFA World Cup qualification,completed
lead_in_024088,2009-11-14|Iran|Jordan,2009-11-14,IRN,Iran,Iran,JOR,Jordan,Jordan,home,True,Iran,Jordan,Iran,Jordan,1,0,1,1702.0,1433.0,4.0,win,AFC Asian Cup qualification,Tehran,Iran,False,6053,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-11-14|Iran|Jordan,,AFC Asian Cup qualification,completed
lead_in_024089,2009-11-14|Iran|Jordan,2009-11-14,JOR,Jordan,Jordan,IRN,Iran,Iran,away,False,Iran,Jordan,Iran,Jordan,0,1,-1,1433.0,1702.0,-4.0,loss,AFC Asian Cup qualification,Tehran,Iran,False,6053,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-11-14|Iran|Jordan,,AFC Asian Cup qualification,completed
lead_in_024090,2009-11-14|Republic of Ireland|France,2009-11-14,FRA,France,France,,Republic of Ireland,Republic of Ireland,away,False,Republic of Ireland,France,Republic of Ireland,France,1,0,1,1883.0,1774.0,19.0,win,FIFA World Cup qualification,Dublin,Republic of Ireland,False,6053,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Republic of Ireland|France,,FIFA World Cup qualification,completed
lead_in_024091,2009-11-14|Italy|Netherlands,2009-11-14,NED,Netherlands,Netherlands,,Italy,Italy,away,False,Italy,Netherlands,Italy,Netherlands,0,0,0,2039.0,1953.0,0.0,draw,Friendly,Pescara,Italy,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Italy|Netherlands,,Friendly,completed
lead_in_024092,2009-11-14|Ivory Coast|Guinea,2009-11-14,CIV,Ivory Coast,Ivory Coast,,Guinea,Guinea,home,True,Ivory Coast,Guinea,Ivory Coast,Guinea,3,0,3,1745.0,1481.0,8.0,win,FIFA World Cup qualification,Abidjan,Ivory Coast,False,6053,3,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Ivory Coast|Guinea,,FIFA World Cup qualification,completed
lead_in_024093,2009-11-14|North Macedonia|Canada,2009-11-14,CAN,Canada,Canada,,North Macedonia,North Macedonia,away,False,North Macedonia,Canada,North Macedonia,Canada,0,3,-3,1629.0,1554.0,-16.0,loss,Friendly,Strumica,North Macedonia,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|North Macedonia|Canada,,Friendly,completed
lead_in_024094,2009-11-14|Morocco|Cameroon,2009-11-14,MAR,Morocco,Morocco,,Cameroon,Cameroon,home,True,Morocco,Cameroon,Morocco,Cameroon,0,2,-2,1594.0,1747.0,-25.0,loss,FIFA World Cup qualification,Fez,Morocco,False,6053,0,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Morocco|Cameroon,,FIFA World Cup qualification,completed
lead_in_024095,2009-11-14|Mozambique|Tunisia,2009-11-14,TUN,Tunisia,Tunisia,,Mozambique,Mozambique,away,False,Mozambique,Tunisia,Mozambique,Tunisia,0,1,-1,1649.0,1421.0,-27.0,loss,FIFA World Cup qualification,Maputo,Mozambique,False,6053,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Mozambique|Tunisia,,FIFA World Cup qualification,completed
lead_in_024096,2009-11-14|New Zealand|Bahrain,2009-11-14,NZL,New Zealand,New Zealand,,Bahrain,Bahrain,home,True,New Zealand,Bahrain,New Zealand,Bahrain,1,0,1,1502.0,1628.0,21.0,win,FIFA World Cup qualification,Wellington,New Zealand,False,6053,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|New Zealand|Bahrain,,FIFA World Cup qualification,completed
lead_in_024097,2009-11-14|Oman|Australia,2009-11-14,AUS,Australia,Australia,,Oman,Oman,away,False,Oman,Australia,Oman,Australia,2,1,1,1772.0,1604.0,16.0,win,AFC Asian Cup qualification,Muscat,Oman,False,6053,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-11-14|Oman|Australia,,AFC Asian Cup qualification,completed
lead_in_024098,2009-11-14|Portugal|Bosnia and Herzegovina,2009-11-14,POR,Portugal,Portugal,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,home,True,Portugal,Bosnia and Herzegovina,Portugal,Bosnia and Herzegovina,1,0,1,1854.0,1662.0,6.0,win,FIFA World Cup qualification,Lisbon,Portugal,False,6053,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Portugal|Bosnia and Herzegovina,,FIFA World Cup qualification,completed
lead_in_024099,2009-11-14|Portugal|Bosnia and Herzegovina,2009-11-14,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,POR,Portugal,Portugal,away,False,Portugal,Bosnia and Herzegovina,Portugal,Bosnia and Herzegovina,0,1,-1,1662.0,1854.0,-6.0,loss,FIFA World Cup qualification,Lisbon,Portugal,False,6053,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-14|Portugal|Bosnia and Herzegovina,,FIFA World Cup qualification,completed
lead_in_024100,2009-11-14|Saudi Arabia|Belarus,2009-11-14,KSA,Saudi Arabia,Saudi Arabia,,Belarus,Belarus,home,True,Saudi Arabia,Belarus,Saudi Arabia,Belarus,1,1,0,1686.0,1582.0,-5.0,draw,Friendly,Dammam,Saudi Arabia,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Saudi Arabia|Belarus,,Friendly,completed
lead_in_024101,2009-11-14|Slovakia|United States,2009-11-14,USA,United States,United States,,Slovakia,Slovakia,away,False,Slovakia,United States,Slovakia,United States,0,1,-1,1825.0,1659.0,-12.0,loss,Friendly,Bratislava,Slovakia,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Slovakia|United States,,Friendly,completed
lead_in_024102,2009-11-14|South Africa|Japan,2009-11-14,RSA,South Africa,South Africa,JPN,Japan,Japan,home,True,South Africa,Japan,South Africa,Japan,0,0,0,1514.0,1788.0,5.0,draw,Friendly,Port Elizabeth,South Africa,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|South Africa|Japan,,Friendly,completed
lead_in_024103,2009-11-14|South Africa|Japan,2009-11-14,JPN,Japan,Japan,RSA,South Africa,South Africa,away,False,South Africa,Japan,South Africa,Japan,0,0,0,1788.0,1514.0,-5.0,draw,Friendly,Port Elizabeth,South Africa,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|South Africa|Japan,,Friendly,completed
lead_in_024104,2009-11-14|Spain|Argentina,2009-11-14,ESP,Spain,Spain,ARG,Argentina,Argentina,home,True,Spain,Argentina,Spain,Argentina,2,1,1,2088.0,1900.0,3.0,win,Friendly,Madrid,Spain,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Spain|Argentina,,Friendly,completed
lead_in_024105,2009-11-14|Spain|Argentina,2009-11-14,ARG,Argentina,Argentina,ESP,Spain,Spain,away,False,Spain,Argentina,Spain,Argentina,1,2,-1,1900.0,2088.0,-3.0,loss,Friendly,Madrid,Spain,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Spain|Argentina,,Friendly,completed
lead_in_024106,2009-11-14|Switzerland|Norway,2009-11-14,SUI,Switzerland,Switzerland,NOR,Norway,Norway,home,True,Switzerland,Norway,Switzerland,Norway,0,1,-1,1807.0,1732.0,-15.0,loss,Friendly,Geneva,Switzerland,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Switzerland|Norway,,Friendly,completed
lead_in_024107,2009-11-14|Switzerland|Norway,2009-11-14,NOR,Norway,Norway,SUI,Switzerland,Switzerland,away,False,Switzerland,Norway,Switzerland,Norway,1,0,1,1732.0,1807.0,15.0,win,Friendly,Geneva,Switzerland,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Switzerland|Norway,,Friendly,completed
lead_in_024108,2009-11-14|Uzbekistan|Malaysia,2009-11-14,UZB,Uzbekistan,Uzbekistan,,Malaysia,Malaysia,home,True,Uzbekistan,Malaysia,Uzbekistan,Malaysia,3,1,2,1531.0,1173.0,4.0,win,AFC Asian Cup qualification,Tashkent,Uzbekistan,False,6053,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-11-14|Uzbekistan|Malaysia,,AFC Asian Cup qualification,completed
lead_in_024109,2009-11-14|Wales|Scotland,2009-11-14,SCO,Scotland,Scotland,,Wales,Wales,away,False,Wales,Scotland,Wales,Scotland,0,3,-3,1687.0,1588.0,-17.0,loss,Friendly,Cardiff,Wales,False,6053,0,0,0,0,0,0,False,,,2009_friendly,2009-11-14|Wales|Scotland,,Friendly,completed
lead_in_024110,2009-11-15|Ghana|Mali,2009-11-15,GHA,Ghana,Ghana,,Mali,Mali,home,True,Ghana,Mali,Ghana,Mali,2,2,0,1702.0,1553.0,-12.0,draw,FIFA World Cup qualification,Kumasi,Ghana,False,6052,2,2,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-15|Ghana|Mali,,FIFA World Cup qualification,completed
lead_in_024111,2009-11-15|Iraq|Azerbaijan,2009-11-15,IRQ,Iraq,Iraq,,Azerbaijan,Azerbaijan,home,True,Iraq,Azerbaijan,Iraq,Azerbaijan,1,0,1,1535.0,1388.0,9.0,win,Friendly,Al Ain,United Arab Emirates,True,6052,0,0,0,0,0,0,False,,,2009_friendly,2009-11-15|Iraq|Azerbaijan,,Friendly,completed
lead_in_024112,2009-11-15|United Arab Emirates|Czech Republic,2009-11-15,CZE,Czechia,Czech Republic,,United Arab Emirates,United Arab Emirates,away,False,United Arab Emirates,Czech Republic,United Arab Emirates,Czechia,0,0,0,1798.0,1393.0,-11.0,draw,Friendly,Al Ain,United Arab Emirates,False,6052,0,0,0,0,0,0,False,,,2009_friendly,2009-11-15|United Arab Emirates|Czech Republic,,Friendly,completed
lead_in_024113,2009-11-17|Belgium|Qatar,2009-11-17,BEL,Belgium,Belgium,QAT,Qatar,Qatar,home,True,Belgium,Qatar,Belgium,Qatar,2,0,2,1572.0,1548.0,14.0,win,Friendly,Sedan,France,True,6050,0,0,0,0,0,0,False,,,2009_friendly,2009-11-17|Belgium|Qatar,,Friendly,completed
lead_in_024114,2009-11-17|Belgium|Qatar,2009-11-17,QAT,Qatar,Qatar,BEL,Belgium,Belgium,away,False,Belgium,Qatar,Belgium,Qatar,0,2,-2,1548.0,1572.0,-14.0,loss,Friendly,Sedan,France,True,6050,0,0,0,0,0,0,False,,,2009_friendly,2009-11-17|Belgium|Qatar,,Friendly,completed
lead_in_024115,2009-11-17|Oman|Brazil,2009-11-17,BRA,Brazil,Brazil,,Oman,Oman,away,False,Oman,Brazil,Oman,Brazil,2,0,2,2100.0,1588.0,3.0,win,Friendly,Muscat,Oman,False,6050,0,0,0,0,0,0,False,,,2009_friendly,2009-11-17|Oman|Brazil,,Friendly,completed
lead_in_024116,2009-11-17|South Africa|Jamaica,2009-11-17,RSA,South Africa,South Africa,,Jamaica,Jamaica,home,True,South Africa,Jamaica,South Africa,Jamaica,0,0,0,1519.0,1620.0,0.0,draw,Friendly,Bloemfontein,South Africa,False,6050,0,0,0,0,0,0,False,,,2009_friendly,2009-11-17|South Africa|Jamaica,,Friendly,completed
lead_in_024117,2009-11-18|Algeria|Egypt,2009-11-18,ALG,Algeria,Algeria,EGY,Egypt,Egypt,home,True,Algeria,Egypt,Algeria,Egypt,1,0,1,1550.0,1735.0,30.0,win,FIFA World Cup qualification,Omdurman,Sudan,True,6049,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-18|Algeria|Egypt,,FIFA World Cup qualification,completed
lead_in_024118,2009-11-18|Algeria|Egypt,2009-11-18,EGY,Egypt,Egypt,ALG,Algeria,Algeria,away,False,Algeria,Egypt,Algeria,Egypt,0,1,-1,1735.0,1550.0,-30.0,loss,FIFA World Cup qualification,Omdurman,Sudan,True,6049,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-18|Algeria|Egypt,,FIFA World Cup qualification,completed
lead_in_024119,2009-11-18|Angola|Ghana,2009-11-18,GHA,Ghana,Ghana,,Angola,Angola,away,False,Angola,Ghana,Angola,Ghana,0,0,0,1690.0,1452.0,-4.0,draw,Friendly,Luanda,Angola,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Angola|Ghana,,Friendly,completed
lead_in_024120,2009-11-18|Austria|Spain,2009-11-18,AUT,Austria,Austria,ESP,Spain,Spain,home,True,Austria,Spain,Austria,Spain,1,5,-4,1591.0,2091.0,-3.0,loss,Friendly,Vienna,Austria,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Austria|Spain,,Friendly,completed
lead_in_024121,2009-11-18|Austria|Spain,2009-11-18,ESP,Spain,Spain,AUT,Austria,Austria,away,False,Austria,Spain,Austria,Spain,5,1,4,2091.0,1591.0,3.0,win,Friendly,Vienna,Austria,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Austria|Spain,,Friendly,completed
lead_in_024122,2009-11-18|Azerbaijan|Czech Republic,2009-11-18,CZE,Czechia,Czech Republic,,Azerbaijan,Azerbaijan,away,False,Azerbaijan,Czech Republic,Azerbaijan,Czechia,0,2,-2,1787.0,1379.0,-41.0,loss,Friendly,Al Ain,United Arab Emirates,True,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Azerbaijan|Czech Republic,,Friendly,completed
lead_in_024123,2009-11-18|Bosnia and Herzegovina|Portugal,2009-11-18,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,POR,Portugal,Portugal,home,True,Bosnia and Herzegovina,Portugal,Bosnia and Herzegovina,Portugal,0,1,-1,1656.0,1860.0,-14.0,loss,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,6049,0,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-18|Bosnia and Herzegovina|Portugal,,FIFA World Cup qualification,completed
lead_in_024124,2009-11-18|Bosnia and Herzegovina|Portugal,2009-11-18,POR,Portugal,Portugal,BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,away,False,Bosnia and Herzegovina,Portugal,Bosnia and Herzegovina,Portugal,1,0,1,1860.0,1656.0,14.0,win,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,6049,1,0,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-18|Bosnia and Herzegovina|Portugal,,FIFA World Cup qualification,completed
lead_in_024125,2009-11-18|Denmark|United States,2009-11-18,USA,United States,United States,,Denmark,Denmark,away,False,Denmark,United States,Denmark,United States,1,3,-2,1813.0,1800.0,-11.0,loss,Friendly,Aarhus,Denmark,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Denmark|United States,,Friendly,completed
lead_in_024126,2009-11-18|France|Republic of Ireland,2009-11-18,FRA,France,France,,Republic of Ireland,Republic of Ireland,home,True,France,Republic of Ireland,France,Republic of Ireland,1,1,0,1902.0,1755.0,-12.0,draw,FIFA World Cup qualification,Saint-Denis,France,False,6049,1,1,0,0,0,0,False,,,2009_fifa_world_cup_qualification,2009-11-18|France|Republic of Ireland,,FIFA World Cup qualification,completed
lead_in_024127,2009-11-18|Germany|Ivory Coast,2009-11-18,GER,Germany,Germany,CIV,Ivory Coast,Ivory Coast,home,True,Germany,Ivory Coast,Germany,Ivory Coast,2,2,0,1968.0,1753.0,-7.0,draw,Friendly,Gelsenkirchen,Germany,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Germany|Ivory Coast,,Friendly,completed
lead_in_024128,2009-11-18|Germany|Ivory Coast,2009-11-18,CIV,Ivory Coast,Ivory Coast,GER,Germany,Germany,away,False,Germany,Ivory Coast,Germany,Ivory Coast,2,2,0,1753.0,1968.0,7.0,draw,Friendly,Gelsenkirchen,Germany,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Germany|Ivory Coast,,Friendly,completed
lead_in_024129,2009-11-18|Hong Kong|Japan,2009-11-18,JPN,Japan,Japan,,Hong Kong,Hong Kong,away,False,Hong Kong,Japan,Hong Kong,Japan,4,0,4,1783.0,1232.0,5.0,win,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,6049,0,0,0,0,0,0,False,,,2009_afc_asian_cup_qualification,2009-11-18|Hong Kong|Japan,,AFC Asian Cup qualification,completed
lead_in_024130,2009-11-18|Iran|North Macedonia,2009-11-18,IRN,Iran,Iran,,North Macedonia,North Macedonia,home,True,Iran,North Macedonia,Iran,North Macedonia,1,1,0,1706.0,1570.0,-6.0,draw,Friendly,Tehran,Iran,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Iran|North Macedonia,,Friendly,completed
lead_in_024131,2009-11-18|Italy|Sweden,2009-11-18,SWE,Sweden,Sweden,,Italy,Italy,away,False,Italy,Sweden,Italy,Sweden,0,1,-1,1775.0,1953.0,-3.0,loss,Friendly,Cesena,Italy,False,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|Italy|Sweden,,Friendly,completed
lead_in_024132,2009-11-18|South Korea|Serbia,2009-11-18,KOR,South Korea,South Korea,,Serbia,Serbia,home,True,South Korea,Serbia,South Korea,Serbia,0,1,-1,1757.0,1824.0,-8.0,loss,Friendly,London,England,True,6049,0,0,0,0,0,0,False,,,2009_friendly,2009-11-18|South Korea|Serbia,,Friendly,completed
